dataset,column,demo_group,data_category,assigned_role,pin,unit,used_in_views,dtype,fill_pct,n_distinct,numeric_pct,note,field_explanation
markfed,SAP_DIST_CODE,Geography,General,dim,,,,int64,100.0,12,100.0,,Code/classification
markfed,SCHEDULE_SMS_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,SCHEDULE_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,SD_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,982,100.0,,Monetary amount
markfed,SD_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,SEASON,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,2,0.0,,Crop season (Kharif/Rabi/Summer)
markfed,SEASONID,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,2,0.0,,Identifier/reference key
markfed,SEASON_BEGIN,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,2,0.0,,Season Begin — operational field
markfed,SEASON_END,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,2,0.0,,Season End — operational field
markfed,SEASON_END_DATE,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,734,0.0,,Date/timestamp field
markfed,SEASON_ID,Crop/Activity,Commodity/Crop,dim,,,view1_scheme_benefits; view4_markfed_procurement,str,100.0,2,0.0,,Identifier/reference key
markfed,SEASON_NAME,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,2,0.0,,Name/label field
markfed,SEASON_ORDER,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,2,0.0,,Season Order — operational field
markfed,SEASON_START_DATE,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,736,0.0,,Date/timestamp field
markfed,SECOND_SLAB_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,982,100.0,,Monetary amount
markfed,SECOND_SLAB_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,976,100.0,,Price/rate/cost field
markfed,SECRATARY_MOBILE_NO,Identity,General,excluded_pii,,,,str,100.0,646,100.0,Identity: personal identifier,Reference number
markfed,SECRETARIAT_CODE,Geography,Geographic,dim,,,,int64,100.0,1076,100.0,,Code/classification
markfed,SECRETARIAT_ID,Geography,Geographic,dim,,,,int64,100.0,1083,100.0,,Identifier/reference key
markfed,SECRETARIAT_NAME,Geography,Geographic,dim,,,,str,100.0,120,0.0,,Name/label field
markfed,SECRETARIAT_NAME_TEL,Geography,Geographic,dim,,,,str,100.0,120,0.0,,Secretariat Name Tel — operational field
markfed,SECRETARY_AADHAR,Identity,Farmer Identity,excluded_pii,,,,str,100.0,1086,100.0,Identity: personal identifier,Secretary Aadhar — operational field
markfed,SECRETARY_MOBILE,Identity,General,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Communication/notification field
markfed,SESPONSE_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,SGST_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,982,100.0,,SGST (State GST) amount/rate
markfed,SHORTAGE_QTY_AMOUNT,Benefit/Amount,Farmer Identity,measure,,,,int64,100.0,968,100.0,,Monetary amount
markfed,SLOT_SCHEDULE_STATUS,Status,Procurement/Quality,dim,,,,str,100.0,3,0.0,,Status field
markfed,SMS_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,SOC_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,SOLD_PRICE_KG,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,978,100.0,,Price/rate/cost field
markfed,SOLD_QUANTITY,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,SPLIT_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,SP_BASIC_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,986,100.0,,Price/rate/cost field
markfed,SP_BP_SCHEME_DISCOUNT,Crop/Activity,General,dim,,,,int64,100.0,100,100.0,,Sp Bp Scheme Discount — operational field
markfed,SP_LOOSE_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,967,100.0,,Price/rate/cost field
markfed,SP_NET_SALE_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,973,100.0,,Price/rate/cost field
markfed,SP_SCHEME_DISCOUNT,Crop/Activity,General,dim,,,,int64,100.0,100,100.0,,Sp Scheme Discount — operational field
markfed,STATE,Geography,General,dim,,,,str,100.0,1,0.0,,State — operational field
markfed,STATE_NAME,Geography,General,dim,,,,str,100.0,1,0.0,,Name/label field
markfed,STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Record/workflow status
markfed,STATUS_CODE,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Code/classification
markfed,STATUS_DESCRIPTION,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status Description — operational field
markfed,STATUS_TEXT,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status Text — operational field
markfed,STATUS_TYPE,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Type/category
markfed,STATUS_UPDATE_DATE,Status,Workflow/Status,dim,,,,str,100.0,734,0.0,,Date/timestamp field
markfed,STOCK_ACCOUNT,Bank/DBT,Payment/Banking,excluded_bank,,,,int64,100.0,100,100.0,Bank/DBT group — payment-instrument PII,Stock Account — operational field
markfed,STOCK_DISTRICT_ID,Geography,Geographic,dim,,,,int64,100.0,12,100.0,,Identifier/reference key
markfed,STOCK_INSURED_STATUS,Status,Warehouse/Storage,dim,,,,str,100.0,3,0.0,,Status field
markfed,SUBMIT_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,SUBSIDY_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,986,100.0,,Subsidy amount
markfed,SUCCESS_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,977,100.0,,Monetary amount
markfed,SUPERVISIOR_AADHAR,Identity,Farmer Identity,excluded_pii,,,,str,100.0,1086,100.0,Identity: personal identifier,Supervisior Aadhar — operational field
markfed,SUPERVISIOR_MOBILE,Identity,General,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Communication/notification field
markfed,SUPLIER_DISTRICT_ID,Geography,Geographic,dim,,,,int64,100.0,12,100.0,,Identifier/reference key
markfed,SUP_AD_APPROVED,Status,Workflow/Status,dim,,,,float64,100.0,1080,100.0,,Approval/rejection workflow field
markfed,SUP_AD_APPROVED_TIME,Status,Workflow/Status,dim,,,,str,100.0,750,0.0,,Approval/rejection workflow field
markfed,SUP_DISTRICT_ID,Geography,Geographic,dim,,,,int64,100.0,12,100.0,,Identifier/reference key
markfed,SUP_GROSS_WEIGHT,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,985,100.0,,Sup Gross Weight — operational field
markfed,SUP_NET_WEIGHT,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,100,100.0,,Sup Net Weight — operational field
markfed,SUP_PERSON_MOBILE,Identity,General,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Communication/notification field
markfed,SUP_QUANTITY,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,SUP_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,SUP_TARE_WEIGHT,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,100,100.0,,Sup Tare Weight — operational field
markfed,SUP_THUMB_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,SURVEYEDTIME,Land,Land/Revenue,dim,,,,str,100.0,10,0.0,Land column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Surveyedtime — operational field
markfed,SURVEY_COMPLETED,Land,Land/Revenue,dim,,,,str,100.0,10,0.0,Land column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Survey Completed — operational field
markfed,SURVEY_DATE,Land,Land/Revenue,temporal_dim,,,,str,100.0,720,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,Date/timestamp field
markfed,SURVEY_TIMESTAMP,Land,Land/Revenue,temporal_dim,,,,str,100.0,717,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,Survey Timestamp — operational field
markfed,SUTHALI_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,977,100.0,,Price/rate/cost field
markfed,SUTHILI_PRICES,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,977,100.0,,Price/rate/cost field
markfed,TAGGED_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,TARE_WEIGHT,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,100,100.0,,Weight measurement (Net/Gross/Tare) at procurement center
markfed,TARGET_LAND_EXTENT,Land,Land/Revenue,measure,,,,float64,100.0,526,100.0,,Target/plan field
markfed,TAXABLE_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,987,100.0,,Monetary amount
markfed,TAXABLE_PRICE,Benefit/Amount,Tax/GST/Invoice,measure,,,,int64,100.0,982,100.0,,Price/rate/cost field
markfed,TAX_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,977,100.0,,Monetary amount
markfed,TAX_INV_STATUS,Status,Tax/GST/Invoice,dim,,,,str,100.0,3,0.0,,Status field
markfed,TCS_SEASON_ID,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,2,0.0,,Identifier/reference key
markfed,TCS_STATE_DISTRICT_ID,Geography,Geographic,dim,,,,int64,100.0,12,100.0,,Identifier/reference key
markfed,TCS_STATE_DISTRICT_NAME,Geography,Geographic,dim,,,,str,100.0,13,0.0,,Name/label field
markfed,TEMP_DISTRICT_NAME,Geography,Geographic,dim,,,,str,100.0,13,0.0,,Name/label field
markfed,TEMP_MANDAL_NAME,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Name/label field
markfed,TEMP_SECRETARIAT_NAME,Geography,Geographic,dim,,,,str,100.0,120,0.0,,Name/label field
markfed,TEST_SCHEDULE_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,TEST_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,THIRD_SLAB_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,990,100.0,,Monetary amount
markfed,THIRTY_PERCENT_ELIGIBLE,Status,General,dim,,,,int64,100.0,19,100.0,,Thirty Percent Eligible — operational field
markfed,TOTAL_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,988,100.0,,Monetary amount (INR)
markfed,TOTAL_BILL_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,980,100.0,,Monetary amount
markfed,TOTAL_DISPATCH_QUANTITY,Produce/Qty,Dispatch/Logistics,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,TOTAL_NON_TAXABLE_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,989,100.0,,Monetary amount
markfed,TOTAL_PRODUCTION,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Total Production — operational field
markfed,TOTAL_QTY_PROCURED,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,TOTAL_QUANTITY,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,TOTAL_QUANTITY_MTS,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,TOTAL_RO_QUANTITY,Produce/Qty,General,measure,,,,int64,100.0,99,100.0,,Quantity/bags field
markfed,TOT_EXTENT,Land,Land/Revenue,measure,,,,float64,100.0,370,100.0,,Tot Extent — operational field
markfed,TOT_P_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,970,100.0,,Price/rate/cost field
markfed,TRADEDQUANTITY,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,TRADER_APPROVAL_STATUS,Status,e-Auction,dim,,,,str,100.0,3,0.0,,Status field
markfed,TRADER_APPROVED_ON,Status,e-Auction,dim,,,,str,100.0,727,0.0,,Date/timestamp field
markfed,TRANSACTION_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,983,100.0,,Monetary amount
markfed,TRANSACTION_STATUS,Status,Payment/Banking,dim,,,,str,100.0,3,0.0,,Status field
markfed,TRANSPORT_STATUS,Status,Dispatch/Logistics,dim,,,,str,100.0,3,0.0,,Status field
markfed,TRANS_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,TR_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,981,100.0,,Monetary amount
markfed,TSP_GROSS_WEIGHT,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,978,100.0,,Tsp Gross Weight — operational field
markfed,TSP_NET_WEIGHT,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,100,100.0,,Tsp Net Weight — operational field
markfed,TSP_TARE_WEIGHT,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,100,100.0,,Tsp Tare Weight — operational field
markfed,TSP_WH_STATUS,Status,Warehouse/Storage,dim,,,,str,100.0,3,0.0,,Status field
markfed,Trade Value,Benefit/Amount,General,measure,,,,int64,100.0,995,100.0,,Trade Value — operational field
markfed,UC_CASTE_ID,Identity,Farmer Identity,dim,,,,str,100.0,4,0.0,,Identifier/reference key
markfed,UC_CASTE_NAME,Identity,Farmer Identity,excluded_pii,,,,str,100.0,4,0.0,Identity: personal identifier,Name/label field
markfed,UNIT,Crop/Activity,General,dim,,,,str,100.0,10,0.0,,Unit — operational field
markfed,UNIT_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,989,100.0,,Price/rate/cost field
markfed,UNIT_PRICE_1,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,987,100.0,,Price/rate/cost field
markfed,UNLOAD_PAYMENT_STATUS,Benefit/Amount,Payment/Banking,dim,,,,str,100.0,3,0.0,Benefit/Amount column holding a 3-value categorical (0.0% numeric) - re-roled to dim,Status field
markfed,UNSOLD_QUANTITY,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,UNT_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,975,100.0,,Price/rate/cost field
markfed,UPDATED_STATUS,Status,Workflow/Status,dim,,,,str,100.0,726,0.0,,Date/timestamp field
markfed,UPDATE_STATUS,Status,Workflow/Status,dim,,,,str,100.0,727,0.0,,Date/timestamp field
markfed,UPD_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,USAGE_STATUS,Status,Farmer Identity,dim,,,,str,100.0,3,0.0,,Status field
markfed,USER_BANK_ACCOUNT_NUMBER,Bank/DBT,Payment/Banking,excluded_bank,,,,str,100.0,10,100.0,Bank/DBT group — payment-instrument PII,Reference number
markfed,USER_MOBILE,Identity,Audit/System,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,User/authentication field
markfed,USER_NAME_NARRATION,Identity,Audit/System,excluded_pii,,,,str,100.0,120,0.0,Identity: personal identifier,User/authentication field
markfed,VAA_MOBILE,Identity,General,excluded_pii,,,,str,100.0,646,100.0,Identity: personal identifier,Communication/notification field
markfed,VALIDATE_STATUS,Status,Workflow/Status,dim,,,,str,100.0,748,0.0,,Date/timestamp field
markfed,VALUE_OF_PROCUREMENT,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,976,100.0,,Value Of Procurement — operational field
markfed,VARIETY,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,10,0.0,,Variety — operational field
markfed,VARIETYNAME,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,120,0.0,,Crop/commodity variety
markfed,VARIETY_CODE,Crop/Activity,Commodity/Crop,dim,,,,float64,100.0,1079,100.0,,Code/classification
markfed,VARIETY_ID,Crop/Activity,Commodity/Crop,dim,,,,float64,100.0,1076,100.0,,Crop/commodity variety
markfed,VARIETY_NAME,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,10,0.0,,Crop/commodity variety
markfed,VARIETY_TEL_NAME,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,120,0.0,,Name/label field
markfed,VERIFIED_BY,Status,General,dim,,,,str,100.0,10,0.0,,Verified By — operational field
markfed,VERIFIED_ON,Status,General,dim,,,,str,100.0,739,0.0,,Date/timestamp field
markfed,VILLAGE,Geography,Farmer Identity,dim,,,,str,100.0,41,0.0,,Village — operational field
markfed,VILLAGENAME,Geography,Farmer Identity,dim,,,,str,100.0,41,0.0,,Name/label field
markfed,VILLAGE_CODE,Geography,Farmer Identity,dim,,,,int64,100.0,41,100.0,,Code/classification
markfed,VILLAGE_ID,Geography,Farmer Identity,dim,,,,int64,100.0,1081,100.0,,Identifier/reference key
markfed,VILLAGE_LGD_CODE,Geography,Farmer Identity,dim,,,,int64,100.0,1082,100.0,,Code/classification
markfed,VILLAGE_NAME,Geography,Farmer Identity,dim,,,,str,100.0,41,0.0,,Village code/name
markfed,VIRTUAL_ACCOUNT,Bank/DBT,Payment/Banking,excluded_bank,,,,int64,100.0,100,100.0,Bank/DBT group — payment-instrument PII,Virtual Account — operational field
markfed,VIRTUAL_ACCOUNT_NO,Bank/DBT,Payment/Banking,excluded_bank,,,,str,100.0,646,100.0,Bank/DBT group — payment-instrument PII,Reference number
markfed,WARD_VILLAGE_ID,Geography,Farmer Identity,dim,,,,int64,100.0,1083,100.0,,Identifier/reference key
markfed,WARD_VILLAGE_NAME,Geography,Farmer Identity,dim,,,,str,100.0,10,0.0,,Name/label field
markfed,WD_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,974,100.0,,Monetary amount
markfed,WEIGHING_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,WHAREHOUSE_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,WHR_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,WH_ACCEPTED_QUANTITY,Produce/Qty,Warehouse/Storage,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,WH_ACK_APPROVED,Status,Warehouse/Storage,dim,,,,float64,100.0,1080,100.0,,Warehouse reference
markfed,WH_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,974,100.0,,Monetary amount
markfed,WH_DISPATCH_STATUS,Status,Dispatch/Logistics,dim,,,,str,100.0,3,0.0,,Status field
markfed,WH_GROSS_WEIGHT,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,972,100.0,,Warehouse reference
markfed,WH_NET_WEIGHT,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,100,100.0,,Warehouse reference
markfed,WH_PENDING_STATUS,Status,Warehouse/Storage,dim,,,,str,100.0,3,0.0,,Status field
markfed,WH_RECEIVED_QUANTITY,Produce/Qty,Warehouse/Storage,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,WH_REJECTED_BAGS,Status,Procurement/Quality,dim,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,WH_REJECTED_QTY_MTS,Status,Warehouse/Storage,dim,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,WH_REJECTED_QUANTITY,Produce/Qty,Warehouse/Storage,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,WH_STATUS,Status,Warehouse/Storage,dim,,,,str,100.0,3,0.0,,Status field
markfed,WH_TARE_WEIGHT,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,100,100.0,,Warehouse reference
markfed,WH_UNRECEIVED_QUANTITY,Produce/Qty,Warehouse/Storage,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,WITHDRAW_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,YIELD,Produce/Qty,General,measure,,,,float64,100.0,1080,100.0,,Yield — operational field
markfed,YIELD_ACRE,Land,General,measure,,,,float64,100.0,522,100.0,,Yield Acre — operational field
markfed,YIELD_LIMIT,Produce/Qty,General,measure,,,,float64,100.0,1077,100.0,,Yield Limit — operational field
markfed,YIELD_LIMT,Produce/Qty,General,measure,,,,float64,100.0,1082,100.0,,Yield Limt — operational field
markfed,YIELD_UPDATED_STATUS,Produce/Qty,Workflow/Status,temporal_dim,,,,str,100.0,749,0.0,Produce/Qty column holding ISO dates (100.0% parse) - re-roled to temporal,Date/timestamp field
pm_kisan,aadhaar_no,Identity,,key_aadhaar,aadhaar,,view1_scheme_benefits; view2_farmer_360; view7_input_to_market; view8_land_integrity,str,100.0,1100,100.0,,
pm_kisan,area_hectares,Land,,measure,landholding,hectares,view1_scheme_benefits; view2_farmer_360; view7_input_to_market; view8_land_integrity,float64,100.0,272,100.0,"hectares, not acres; land_acres = area_hectares * 2.471; also the source of land_size_class",
pm_kisan,bank_account_no,Bank/DBT,,excluded_bank,,,,str,100.0,1100,100.0,Bank/DBT group — payment-instrument PII,
pm_kisan,beneficiary_status,Status,,dim,,,view2_farmer_360,str,100.0,3,0.0,,
pm_kisan,category,Identity,,dim,caste,,view1_scheme_benefits; view2_farmer_360; view7_input_to_market; view8_land_integrity,str,100.0,4,0.0,,
pm_kisan,date_of_birth,Identity,,excluded_pii,,,,str,100.0,1064,0.0,Identity: personal identifier,
pm_kisan,district,Geography,,dim,district,,view1_scheme_benefits; view2_farmer_360; view7_input_to_market; view8_land_integrity,str,100.0,13,0.0,,
pm_kisan,ekyc_status,Status,,dim,status,,view1_scheme_benefits; view2_farmer_360,str,100.0,2,0.0,,
pm_kisan,farmer_id,Identity,,excluded_pii,,,,str,100.0,1100,0.0,Identity: not a demographic attribute,
pm_kisan,gender,Identity,,dim,,,view1_scheme_benefits; view2_farmer_360; view7_input_to_market; view8_land_integrity,str,100.0,2,0.0,,
pm_kisan,ifsc_code,Bank/DBT,,excluded_bank,,,,str,100.0,1100,0.0,Bank/DBT group — payment-instrument PII,
pm_kisan,khata_no,Identity,,key_khata,,,view8_land_integrity,str,100.0,1100,100.0,"join spine for view8 only, exactly as aadhaar is for the others: staged, consumed inside derived_columns.sql, never emitted into a view. Reclassified from excluded_pii on that basis.",
pm_kisan,last_amount_credited,Benefit/Amount,,measure,benefit,INR,view1_scheme_benefits,float64,100.0,1,100.0,,
pm_kisan,last_installment_date,Benefit/Amount,,temporal_dim,,,,str,100.0,19,0.0,Benefit/Amount column holding ISO dates (100.0% parse) - re-roled to temporal,
